ID,Age,Income,Education,Marital_Status,Total_Spending,Total_Purchases,Total_Children,Recency,NumWebVisitsMonth,Cluster_KMeans,Customer_Segment,Cluster_HAC,HAC_Segment,Cluster_GMM,GMM_Segment
8375,57,55954.0,PhD,Married,518,19,1,63,7,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
8082,54,25721.0,Graduation,Married,34,5,1,75,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1386,58,32474.0,Graduation,Together,11,4,2,0,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10629,52,51381.5,2n Cycle,Married,109,9,1,25,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1050,73,28332.0,Graduation,Married,65,8,0,58,2,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5846,48,40246.0,Graduation,Divorced,13,4,1,68,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10401,49,26326.0,2n Cycle,Together,18,4,0,12,3,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
3332,40,29760.0,Graduation,Single,165,12,1,87,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2261,56,26304.0,Graduation,Married,16,4,1,5,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5346,52,23559.0,2n Cycle,Married,79,9,1,87,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5268,65,29440.0,Graduation,Married,56,7,2,95,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
771,58,54178.0,Graduation,Together,194,10,1,79,2,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
9235,68,51381.5,Graduation,Single,18,4,2,45,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
11178,53,42394.0,Master,Single,32,5,1,69,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2230,55,23626.0,PhD,Married,43,10,1,84,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7516,42,30096.0,Graduation,Married,45,6,1,30,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
11100,53,51813.0,Graduation,Divorced,63,7,2,37,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1473,65,47823.0,2n Cycle,Single,72,7,1,0,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1016,66,34554.0,PhD,Single,55,7,1,43,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8373,46,24594.0,Basic,Together,29,5,1,94,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7533,61,49096.0,Graduation,Married,187,13,2,15,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3629,47,38557.0,Graduation,Single,145,9,1,17,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9215,45,43974.0,PhD,Married,551,21,1,19,7,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
2286,63,50785.0,Graduation,Single,114,8,2,27,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5234,58,30753.0,2n Cycle,Together,81,7,2,85,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9862,56,21918.0,Graduation,Together,33,7,1,37,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6205,58,32557.0,Master,Single,80,9,1,13,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8442,40,19510.0,Master,Married,30,6,2,63,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7386,49,30992.0,Graduation,Divorced,43,5,1,83,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3381,72,54348.0,Master,Married,90,8,2,51,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8268,64,51381.5,PhD,Married,404,17,1,23,6,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
11051,69,77376.0,PhD,Together,661,23,2,72,4,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
5290,61,41551.0,PhD,Married,279,16,2,51,8,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
5342,49,9548.0,Basic,Divorced,29,6,1,31,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9579,66,33762.0,PhD,Married,106,9,3,61,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7660,52,35860.0,PhD,Alone,49,6,2,37,5,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
1461,60,36921.0,PhD,Divorced,38,7,2,74,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10837,50,23957.0,Graduation,Married,68,6,1,47,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3120,44,38547.0,Graduation,Together,22,4,1,49,8,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
5885,52,35688.0,2n Cycle,Married,211,16,3,94,8,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
4050,59,49605.0,Master,Married,127,8,0,65,3,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
7798,53,46344.0,2n Cycle,Together,429,17,1,28,7,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
92,37,34176.0,Graduation,Alone,89,11,1,12,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3025,67,49967.0,Graduation,Single,306,15,1,4,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
9283,47,60199.0,Graduation,Single,18,4,3,49,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9970,48,55375.0,Graduation,Together,162,9,1,3,2,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
2795,67,30523.0,Master,Single,13,4,3,0,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8182,41,23228.0,Graduation,Married,121,11,1,91,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4370,59,43482.0,Graduation,Together,88,9,3,83,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3152,68,26091.0,Graduation,Together,89,9,2,84,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5610,60,33456.0,Graduation,Together,36,6,2,58,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6460,43,28718.0,Graduation,Married,57,7,1,78,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1349,55,50447.0,Graduation,Married,148,8,2,4,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1880,66,53537.0,PhD,Together,93,8,2,17,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
641,58,52074.0,Graduation,Single,119,7,1,77,4,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
10854,55,38853.0,PhD,Married,45,7,2,90,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10492,66,38285.0,Graduation,Together,10,4,3,96,2,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7698,49,51650.0,PhD,Married,191,10,1,81,5,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
3559,37,16248.0,2n Cycle,Married,57,9,1,77,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10796,41,30477.0,Master,Married,66,6,1,16,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2563,64,28249.0,Basic,Married,43,6,0,80,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3518,42,25271.0,Graduation,Married,50,5,1,45,9,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5823,55,32303.0,PhD,Single,39,7,1,63,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6431,61,45759.0,PhD,Married,68,7,2,13,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9733,47,24882.0,Basic,Together,80,5,1,52,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
1324,37,38872.0,Graduation,Married,91,8,1,93,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
326,52,51148.0,Graduation,Married,315,16,2,38,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
7224,48,31353.0,Graduation,Married,31,6,2,24,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3182,52,46854.0,PhD,Single,263,15,2,81,8,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
1030,60,40637.0,PhD,Single,38,6,2,72,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
624,41,18890.0,Master,Single,35,4,0,5,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
5176,37,29604.0,Graduation,Together,53,5,1,88,9,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
5552,62,48721.0,Master,Divorced,293,17,2,50,6,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
868,59,44794.0,Graduation,Married,65,6,1,99,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
6927,57,44377.0,PhD,Married,264,19,2,70,8,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
7264,47,52195.0,2n Cycle,Single,17,4,3,2,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1377,71,44551.0,Master,Widow,285,12,1,24,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
1755,37,45204.0,2n Cycle,Together,114,7,1,93,3,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9076,45,30732.0,PhD,Married,185,13,1,44,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4653,47,42011.0,Graduation,Together,189,12,1,46,8,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
3726,39,34320.0,PhD,Together,17,4,1,66,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6798,59,37070.0,Graduation,Single,433,23,2,30,7,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
1606,54,38590.0,Graduation,Together,22,4,1,65,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9617,74,15033.0,Graduation,Single,19,5,0,37,3,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
89,50,22212.0,2n Cycle,Married,69,8,1,49,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2936,43,23661.0,Master,Together,23,5,1,46,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7297,52,7500.0,Graduation,Single,57,11,1,54,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10735,54,22804.0,Graduation,Single,26,5,1,75,9,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7411,61,31686.0,PhD,Married,17,6,2,31,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10236,50,31160.0,Master,Single,64,7,1,59,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6340,40,29938.0,Graduation,Single,26,6,1,52,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2227,67,26490.0,2n Cycle,Together,210,11,0,92,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5304,51,30899.0,PhD,Single,33,6,1,35,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3406,61,45989.0,Graduation,Single,322,16,1,97,3,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
2661,61,18701.0,Graduation,Single,44,10,2,95,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3153,68,40737.0,PhD,Single,17,4,3,24,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10264,46,15287.0,Graduation,Divorced,31,6,1,60,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
4200,55,44159.0,Master,Married,275,15,1,85,5,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
9396,47,37717.0,PhD,Married,25,4,1,31,9,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2387,73,43776.0,Master,Together,275,17,2,9,8,2,Standard Customers,2,Budget Shoppers,0,Budget Shoppers
6690,59,38179.0,Master,Married,90,11,2,30,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9703,55,38097.0,PhD,Married,184,11,2,70,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
4557,55,22070.0,Graduation,Together,67,8,1,11,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5726,42,31788.0,Master,Single,60,10,1,15,5,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
3066,50,61905.0,PhD,Together,231,12,1,2,5,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
6336,65,29315.0,Graduation,Married,48,10,2,55,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10967,62,33378.0,Graduation,Divorced,99,9,2,38,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4669,44,24480.0,Basic,Married,102,10,1,46,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1672,51,65640.0,PhD,Together,461,15,1,74,2,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
8962,50,44319.0,Master,Married,37,7,2,18,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9974,51,30631.0,Graduation,Married,70,7,1,75,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4697,76,35416.0,Master,Divorced,390,16,0,62,8,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
9262,41,32414.0,2n Cycle,Together,52,5,0,11,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
7254,56,38361.0,Graduation,Together,137,10,1,74,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4927,54,16626.0,Graduation,Together,68,9,2,76,9,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10451,60,29672.0,Graduation,Together,25,4,2,6,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2874,37,35388.0,2n Cycle,Divorced,32,5,1,20,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9738,39,42386.0,Master,Together,100,7,1,43,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5827,67,35246.0,Graduation,Divorced,62,11,2,53,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10812,47,46377.0,PhD,Married,90,7,1,89,4,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
1717,37,39747.0,Graduation,Single,273,13,1,43,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9491,41,23976.0,Graduation,Together,66,10,1,68,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6609,59,27038.0,Graduation,Widow,107,7,0,64,9,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1379,33,42670.0,Master,Together,241,11,0,12,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10032,49,12571.0,Graduation,Divorced,53,11,1,86,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2826,58,22574.0,Graduation,Married,37,7,3,28,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3050,59,54198.0,Graduation,Married,235,16,2,13,4,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
231,69,28839.0,Master,Together,32,7,2,86,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2392,53,40321.0,Graduation,Married,102,8,2,59,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
113,74,30833.0,Graduation,Married,28,6,2,33,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
520,51,34421.0,Graduation,Married,30,4,1,81,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8275,60,47025.0,PhD,Divorced,20,4,2,6,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2607,72,40464.0,Graduation,Single,630,24,1,78,8,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
5835,49,14849.0,PhD,Divorced,65,9,1,39,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3896,41,27255.0,Graduation,Married,37,5,1,3,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10350,75,54432.0,PhD,Married,38,5,3,37,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7786,39,29999.0,PhD,Single,160,12,1,22,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2861,42,24072.0,Graduation,Single,23,4,1,79,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
663,36,33996.0,PhD,Single,71,6,0,46,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2521,54,35178.0,Master,Married,59,5,1,10,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
9592,42,22010.0,Graduation,Together,33,7,1,51,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
4099,53,30675.0,Graduation,Married,62,5,1,14,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
11191,39,41411.0,Graduation,Divorced,139,8,0,11,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8234,52,27190.0,Basic,Together,18,4,1,13,8,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
8553,60,44300.0,Graduation,Married,42,6,2,65,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8842,54,30372.0,Graduation,Widow,44,8,2,33,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
11030,49,33181.0,Master,Married,16,4,1,90,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
6201,47,38643.0,Graduation,Single,49,7,2,45,7,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
9336,56,62187.0,PhD,Widow,636,21,1,38,4,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
2958,47,28442.0,Graduation,Married,57,10,2,53,4,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
933,47,37717.0,PhD,Married,25,4,1,31,9,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5837,58,51479.0,Graduation,Married,494,22,2,67,7,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
4432,49,31615.0,Graduation,Divorced,51,7,1,82,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5680,41,35684.0,2n Cycle,Married,30,5,1,66,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10313,50,48178.0,Graduation,Married,254,16,2,69,8,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
2557,55,29548.0,Master,Single,29,5,1,52,4,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
1519,53,38578.0,PhD,Single,73,9,2,2,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10703,50,46098.0,Master,Single,120,11,2,86,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1726,55,22585.0,Graduation,Single,81,5,0,23,9,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
4459,36,30279.0,Graduation,Single,37,5,1,13,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
1517,56,30822.0,Graduation,Single,51,5,1,92,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2098,56,33581.0,PhD,Married,17,4,2,38,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9543,40,19986.0,Graduation,Married,22,4,1,74,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3310,52,35688.0,2n Cycle,Married,211,16,3,94,8,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
2724,44,36143.0,Master,Single,19,4,1,33,3,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
948,54,10245.0,Graduation,Single,41,8,1,32,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2066,76,38823.0,Graduation,Together,114,7,1,56,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5642,46,62499.0,Master,Together,222,12,1,0,4,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
455,79,51012.0,PhD,Married,209,10,0,86,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
7414,54,43824.0,Graduation,Married,186,12,2,18,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6354,41,15345.0,Graduation,Together,47,6,1,51,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
798,38,23442.0,Graduation,Single,27,5,1,71,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8213,45,14515.0,2n Cycle,Together,96,11,1,71,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2488,69,31395.0,2n Cycle,Divorced,64,10,2,80,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7617,51,42373.0,Graduation,Single,163,13,2,83,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
194,60,48006.0,Graduation,Married,41,5,2,55,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3645,53,27213.0,PhD,Single,70,9,1,19,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
8890,54,65808.0,PhD,Divorced,272,14,2,1,6,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
5049,51,30351.0,PhD,Together,46,6,1,19,9,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9973,62,50437.0,Graduation,Married,490,19,2,28,7,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
7301,43,23616.0,2n Cycle,Single,79,8,1,76,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6504,50,19789.0,2n Cycle,Together,78,9,1,24,5,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
5929,52,37401.0,PhD,Married,48,7,1,14,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
3129,42,30096.0,Graduation,Married,45,6,1,30,6,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
6528,43,18492.0,Master,Together,10,4,1,75,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7284,72,48686.0,Graduation,Married,20,4,3,8,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5987,36,10404.0,2n Cycle,Together,43,7,1,52,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
498,55,30015.0,Graduation,Single,57,7,1,28,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
9347,69,50943.0,Master,Together,46,5,1,49,5,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
10664,76,51529.0,Master,Widow,467,17,1,14,8,2,Standard Customers,1,Standard Customers,0,Budget Shoppers
5455,54,32011.0,PhD,Married,122,10,1,89,7,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
456,39,7500.0,2n Cycle,Married,36,7,1,96,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5012,36,28691.0,Graduation,Married,34,5,1,56,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
7495,77,56223.0,PhD,Married,156,10,1,72,4,0,Budget Shoppers,1,Standard Customers,0,Budget Shoppers
5029,79,18100.0,Graduation,Married,14,4,0,14,5,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10642,36,30279.0,Graduation,Single,37,5,1,13,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2106,51,20130.0,2n Cycle,Married,34,5,0,99,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
10364,66,23295.0,Graduation,Divorced,20,4,0,72,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
5954,53,42618.0,Master,Divorced,192,11,1,92,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
2541,49,24027.0,Graduation,Married,48,7,1,7,8,0,Budget Shoppers,2,Budget Shoppers,0,Budget Shoppers
